WHSE DSP_LOCN   LOCN_PICK_SEQ            SKU_BRCD
0309 08L17 AM   13034                    960269435
0309 08L17 AM   13034                    960305558
0309 08L17 AM   13034                    960298697
0309 08L17 AM   13034                    960148017
0309 08L17 AM   13034                    960148322
0309 08L17 AM   13034                    960156338
0309 08L17 AM   13034                    960148013
0309 08L17 AM   13034                    960148323
0309 08L17 AM   13034                    960269434
0309 08L17 AM   13034                    960149160
0309 08L17 AM   13034                    960149162
0309 08L17 AM   13034                    960147819
0309 08L17 AM   13034                    960148014
0309 08L17 AM   13034                    960148016
0309 08L17 AM   13034                    960307809
0309 08L17 AM   13034                    960084854
0309 08L17 AM   13034                    960169973
0309 08L17 AM   13034                    960245574
0309 08L17 AM   13034                    960148015
0309 08L17 AM   13034                    960169027
0309 08L17 AM   13034                    960062980
0309 08L17 AM   13034                    960147063
0309 08L17 AM   13034                    960147817
0309 08L17 AM   13034                    960034703
0309 08L17 AM   13034                    960097053
0309 08L17 AM   13034                    960099957
0309 08L17 AM   13034                    960062979
0309 08L17 AM   13034                    960097276
0309 08L17 AM   13034                    960123920
0309 08L17A01   13034                    153080026
0309 08L17E02   13034                    960079619
0309 08L17B01   13034                    960104743
0309 08L17C06   13034                    153050174
0309 08L17C07   13034                    960030779
0309 08L17H08   13034                    960286579
0309 08L17A03   13034                    960197675
0309 08L17A06   13034                    960183859
0309 08L17C04   13034                    253050160
0309 08L17F03   13034                    960084006
0309 08L17F04   13034                    960029808
0309 08L17G06   13034                    960136559
0309 08L17B02   13034                    960050288
0309 08L17E03   13034                    960079620
0309 08L17E07   13034                    960084009
0309 08L17F09   13034                    960281848
0309 08L17G01   13034                    153140752
0309 08L17H04   13034                    960069565
0309 08L17H06   13034                    960286578
0309 08L18B05   13035                    153250788
0309 08L18B07   13035                    153250061
0309 08L18D03   13035                    960083688
0309 08L18G02   13035                    153250550
0309 08L18G04   13035                    960056401
0309 08L18A03   13035                    960268706
0309 08L18E02   13035                    253251260
0309 08L18E03   13035                    960169003
0309 08L18F02   13035                    960267379
0309 08L18F03   13035                    960006807
0309 08L18G01   13035                    153250643
0309 08L18 AM   13035                    960017963
0309 08L18 AM   13035                    153250964
0309 08L18 AM   13035                    960043081
0309 08L18 AM   13035                    960043319
0309 08L18 AM   13035                    960043321
0309 08L18 AM   13035                    960017960
